department,evaluate_time,introduce,link,name
冶金与材料工程学部,1999,"    李冠兴（1940.1.14- ）,核材料专家。1940年1月14日生于上海市。1962年清华大学工程物理系毕业，1966年研究生毕业。1982-1984年公派美国俄亥俄州立大学冶金工程系访问学者。现任中核北方核燃料元件有限公司名誉总经理，高级工程师，核工业特种材料研究与开发重点实验室与反应堆材料和燃料重点实验室学术委员会主任,中国核工业集团公司科技委常委。中国核学会理事长，中国核能行业协会副理事长，清华大学核能与新能源技术研究院双聘教授。中共十六大代表和十届全国政协委员。长期从事核燃料与工艺技术的研究，在生产堆燃料元件，研究堆燃料元件，靶件和铀材料的研究领域做出了重要贡献。2003年主持建成了我国第一条重水堆核电燃料元件生产线，为秦山三期重水堆（CANDU-6）核电站提供了国产化的燃料元件。著有,和等著作。     1999年当选为中国工程院院士。",http://www.cae.cn/cae/html/main/colys/68125665.html,李冠兴
冶金与材料工程学部,2013,    蹇锡高（1946.1.6- ）有机高分子材料专家。重庆市人。1969年本科毕业于大连工学院，1981年获大连理工大学硕士学位，1988-1990留学加拿大McGill大学。现任大连理工大学教授、高分子材料研究所所长、辽宁省高性能树脂工程技术研究中心主任，兼任《中国材料进展》副理事长、中国塑料加工工业协会专家委员会委员、中国新材料技术协会名誉会长等职。     长期从事有机高分子材料创新与产业化研究，先后完成国家重点攻关、军工配套、“863”、高技术产业化等项目30余项。发明了PPESK系列高性能工程塑料，解决了传统工程塑料不能兼具耐高温、可溶解的技术难题，获得2003年国家技术发明二等奖。发明了PPENS系列高性能工程塑料，解决了无法得到高分子量可溶性聚醚腈砜的国际技术难题，获得2011年国家技术发明二等奖。提出了高性能高分子设计新思想，并开发出一个结构独特的高性能高分子新体系。获得了16项发明专利，2项专利被评为世界华人重大科技成果，12项技术已产业化。发表了SCI论文244篇。培养博士76名，博士后和访问学者6名。被评为国家有突出贡献中青年专家；获国防军工协作配套先进工作者、省优秀专家等称号。     2013年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/42529695.html,蹇锡高
冶金与材料工程学部,2013,    李仲平（1964.8.5- ）航天复合材料专家。湖北省安陆市人。1986年毕业于北京航空学院。后获工学博士学位。现任中国运载火箭技术研究院航天材料及工艺研究所副所长，研究员，功能性碳纤维复合材料国家工程中心实验室主任，国家重大科技专项材料分中心主任，总装备部先进材料技术专业组副组长等。     长期从事极端服役环境功能复合材料应用基础研究和工程应用研究，负责并带领团队探明功能复合材料热力电行为规律，实现航天用功能复合材料体系及制备技术创新，研制出系列新材料与防热结构，成功应用于新一代航天型号，解决“热障”与“热透波”问题，支撑再入机动、精确制导和小型化等型号关键技术突破。获国家科技进步特等奖1项、一等奖1项、二等奖2项。     2013年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/42479886.html,李仲平
冶金与材料工程学部,1901,    黄小卫，女，（1962.01-）， 有色金属冶金专家，湖南省临澧县人。1983年毕业于中南大学， 2008年获东北大学工学博士学位。现任有研科技集团有限公司（原北京有色金属研究总院）教授级高工/首席专家，稀土材料国家工程研究中心主任，兼任中国稀土学会 稀土化学与湿法冶金专业委员会主任等。     长期从事稀土冶金与材料研究、工程化开发与应用。在稀土资源高效清洁提取、绿色分离提纯等方面取得系列创新成果。发明了非皂化萃取分离稀土新技术、离子型稀土原矿浸萃一体化、碳酸氢镁法冶炼分离稀土等低碳低盐无氨氮分离提纯稀土等专利技术，在国内外40多家稀土企业应用，从源头解决氨氮废水、放射性废渣等污染问题，大幅提高资源利用率，降低原材料消耗和成本，产生了显著经济社会效益。主要成果获国家技术发明二等奖、国家科技进步二等奖各1项，省部级科技进步一等奖4项，发表论文160余篇。2014年获中国首届“杰出工程师奖”，2015年评为“全国劳动模范”，2017年获“全国创新争先奖状”。     2017年当选中国工程院院士。,http://www.cae.cn/cae/html/main/colys/34025343.html,黄小卫
冶金与材料工程学部,2001,"    何季麟（1945.9.1）,冶金与材料工程专家。生于河南省开封市, 原籍河南开封。1969 年毕业于北京钢铁学院。现任 中色西北稀有金属材料研究院名誉院长。曾任宁夏有色金属集团公司总工程师, 中国有色金属学会副理事长。获冶金工程学士学位。     何季麟同志长期从事有色、稀有金属冶炼与加工理论和工程化技术的研究开发工作。在稀有金属钽、铌、铍新材料领域取得了多项研究成果。研究开创了具有自主知识产权的钽铌金属冶炼、加工工艺、技术与方法并实现了工程化应用。主持并指导了特种铜合金、镁及镁合金、钛合金加工、钽电解电容器、电池材料、金属陶瓷靶材等多项新材料技术研究，在该领域主持实施了7项国家重点技改工程。     何季麟同志获授权专利9项，发表论文40余篇。获国家专利优秀奖1项。2007年“RTO金属包埋切片微米、纳米表征法”获“国家技术发明二等奖（R-03）”；2012年“超小型化钽电解电容器用关键材料生产技术与应用”获“国家科学技术进步二等奖（R-01）”；获省部级科技进步一等奖4项。荣获宁夏“科技明星”、“科学技术功勋奖”和“塞上英才”等奖励。1995年获全国劳动模范。     2001年当选为中国工程院院士。",http://www.cae.cn/cae/html/main/colys/43535471.html,何季麟
冶金与材料工程学部,1997,    胡永康（1940.2.5- ）石油炼制专家。云南省曲靖市人。1961年毕业于云南大学。现任中国石油化工股份有限公司抚顺石油化工研究院学术委员会高级顾问，教授级高级工程师。曾任中国石油化工股份有限公司抚顺石油化工研究院总工程师。     长期从事石油炼制加氢裂化催化剂和加氢技术的研究开发及工业应用转化工作，曾担任国家“六五”、“七五”重点科技攻关项目负责人，研制成功两类加氢裂化催化剂，属国内首创，达到国际同类催化剂先进水平， “八五”“九五”期间，指导并参与多项国家和中石化总公司重点科技攻关项目，开发了系列加氢裂化催化剂及工艺技术，并成功推广应用于多套工业装置，经济效益显著。曾获国家科技进步二等奖1项（1996年），石化总公司科技进步一等奖4项（1985年、1994年、1995年、1999年），已获得中国发明专利8件，发表学术论文40余篇，累计培养出博士研究生10名。     1997年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/00162247.html,胡永康
冶金与材料工程学部,1995,    高从堦（1942.11.12- ）化工分离专家。山东省即墨市人。1965年毕业于山东海洋学院。杭州水处理技术研究开发中心研究员。     长期从事功能膜及工程技术的研究和开发。研究成功CTA中空纤维反渗透膜和组器并产业化，效益显著；研制成功芳香族聚酰胺复合反渗透膜、荷电膜及多元合金膜等数种孔径和亲水性各异的新膜品种并推广应用；主持了国家自然科学基金关于TMC的合成和多胺在复合膜中功能两个项目的研究，促进国内功能膜用新单体和新功能开发；在国内最早开展多元合金膜和纳滤的研究和开发，开发了数种荷电膜和纳滤膜，并成功地应用于某些工业的新工艺中。完成的一项关于有机物/有机物分离膜研究的国家自然科学重点基金项目，为渗透汽化膜分离有机物/有机物起了开创性作用。现主持和参加国家973和863项目中相关课题的研究开发工作。近几年，参加和主持多项与水资源（含海水淡化）有关的咨询活动，开展反渗透、渗透汽化、促进传递、膜与吸附、催化，膜与水资源，环境生态和可持续发展的综合研究。多次获得国家及省部级奖励，“国产反渗透装置及工程技术开发”获1992年国家科技进步奖一等奖。发表学术论文和报告近400余篇，培养博士、硕士60余名。合译专业书刊一册，合编著专业书刊四册，其中三册为主编之一。     1995年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/81208430.html,高从堦
冶金与材料工程学部,2001,    干勇，教授级高级工程师，冶金材料专家，中国工程院院士（2001年），博士生导师。1994年至今任连铸技术国家工程研究中心主任， 2001年4月至今任钢铁研究总院院长。现兼任中国稀土行业协会会长、中国稀土学会理事长、中国金属学会理事长等职。2002年当选中国共产党十六大代表、主席团成员，2007年当选中国共产党十七大代表。2010年6月当选中国工程院副院长，现任十二届全国政协委员及人口、资源与环境委员会副主任，国家新材料产业发展专家指导委员会主任。     2001年当选为中国工程院院士。 ,http://www.cae.cn/cae/html/main/colys/68906253.html,干勇
冶金与材料工程学部,2009,    付贤智（1957.7.6- ）无机化工专家。生于福建省邵武市。1982年毕业于北京大学化学系，1991年获北京大学理学博士学位。现任福州大学校长、教授、国家环境光催化工程技术研究中心主任、省部共建能源与环境光催化国家重点实验室主任，并担任国务院学位委员会委员、中国化学会常务理事、国民核生化灾害防护国家重点实验室学术委员会主任等学术兼职。     长期从事光催化领域的基础与应用研究，研制出一系列新型光催化剂，开发出多种提高光催化过程效率的新技术、新方法和新装置。承担并完成了国家高技术产业化示范工程项目，解决了光催化技术产业化实施的一系列关键技术问题，并将光催化技术应用于环保、军工、建材、电力等领域。迄今在国内外重要学术刊物上发表研究论文300多篇，申请和授权的国家发明专利40余项，研究成果先后获得国家科技进步二等奖1项、军队科技进步一等奖1项、省部级科技进步一等奖4项。     2009年当选为中国工程院院士。 ,http://www.cae.cn/cae/html/main/colys/18985518.html,付贤智
冶金与材料工程学部,2013,    丁文江（1953.3.28- ）轻合金研究专家。生于上海市，原籍浙江绍兴。1981年毕业于上海交通大学铸造专业。现任轻合金精密成型国家工程研究中心主任。曾任上海交通大学副校长、上海市科委副主任。在国际上担任或曾担任：世界轻合金联盟轮值主席，中挪（中国和挪威）轻合金研究中心中方主席；日本九州大学外部评价委员；澳大利亚莫纳什大学顾问；美国通用—交大先进材料制造联合实验室主任。     长期从事先进镁合金材料及其精密成形研究，把镁与稀土相结合，开展系统研究，形成中国特色，迄今为止，在镁研究领域发表SCI论文308篇（其中3篇入选近10年ESI高引用论文），累计他引2469次，拥有发明专利114项，作为第一获奖人，2003年获国家科技进步二等奖，2006年获国家技术发明奖二等奖、2007年获上海市技术发明一等奖；创建了国家工程中心，凝聚三百余人的研发队伍，实现了基础研究，应用开发，工程化和技术转移的良性互动。全国国家工程研究中心二次评优并获国家工程中心20年重大成就奖。2010年获全国优秀科技工作者称号。     2013年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/42553359.html,丁文江
冶金与材料工程学部,2011,    陈祥宝（1956.4.25- ）复合材料专家。生于江苏省常熟市，1978.3～1984.7就读于北京航空航天大学材料系，获学士和硕士学位，1991年毕业于鲁汶大学，获工学博士学位。现任中国航空工业集团公司北京航空材料研究院研究员、博士生导师、副院长，兼任结构性碳纤维先进复合材料国防科技重点国家工程实验室主任。     长期从事先进树脂基结构复合材料和结构/功能一体化复合材料研究工作。研制了耐高温高韧性复合材料、低温固化高性能复合材料和结构吸波一体化复合材料，发展了复合材料制造过程模拟优化和自动铺放技术，提升了树脂基复合材料性能和制造技术水平，并在先进歼击机、运输机和无人机等研制中得到大量应用，有力的支撑了国内航空装备的发展。相关成果获国家技术发明二等奖1项，国家科技进步二等奖1项，国防科学技术一等奖4项，授权专利30余项，发表论文100余篇，出版著（译）作11部。     2011年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/46495590.html,陈祥宝
冶金与材料工程学部,1901,    戴厚良（1963.08.20-），石油化工专家，江苏省扬州市人。1985年毕业于江苏化工学院，2006年获南京工业大学化学工程专业博士学位。现任中国石油化工集团公司总经理、科学技术委员会主任，中国化工学会理事长，中国共产党第十九届中央委员会候补委员。     长期从事石油化工生产和技术研发，为我国芳烃成套技术国产化做出重大贡献。主持芳烃成套技术开发，并取得对二甲苯吸附分离技术关键突破与产业化，使我国成为世界上极少拥有芳烃成套技术的国家。获国家科技进步特等奖1项（第一完成人）、科技进步二等奖1项，获省部级科技进步特等奖1项、一等奖6项。主编出版《芳烃技术》专著。     2017年当选中国工程院院士。,http://www.cae.cn/cae/html/main/colys/88769283.html,戴厚良
冶金与材料工程学部,1999,    黄伯云（1945.11.24- ）粉末冶金专家。出生于湖南省南县。1970年毕业于中南矿冶学院，1980年赴美国留学并完成硕士、博士、博士后学习，1988年回国。现任中国科学技术协会副主席，中国材料研究学会理事长，中南大学教授。     主要从事新材料研究，在高性能炭/炭复合材料、粉末冶金航空制动材料、特种粉末冶金功能材料和铁基、钨基复杂精密零部件注射成型等领域完成了一系列技术发明与创新，获得国家技术发明一等奖等国家科技成果奖4项，国家教学成果奖二等奖2项。他还获得留学回国人员成就奖、何梁何利科学与技术进步奖、全国杰出专业技术人才、全国五一劳动奖章、全国优秀共产党员等奖励和荣誉称号。     1999年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/34726318.html,黄伯云
冶金与材料工程学部,2001,    陈立泉，1940年3月29日生于四川省南充。1964年毕业于中国科学技术大学。现任中科院物理所研究员。曾任亚洲固体离子学会副主席。2004～至今任中国硅酸盐学会副理事长。     在中国率先开展锂电池及相关材料研究。在国内首先研制成功锂离子电池。解决了锂离子电池规模化生产的科学技术与工程问题，实现了锂离子电池的产业化。他曾是物理所高温超导材料研究的负责人和主要研究者，首次发现70K超导迹象，研制出液氮温区超导体并首次公布了材料成分。近年来，开展了全固态锂电池、锂硫电池、锂空气电池、室温钠离子电池和固体氧化物燃料电池中的物理化学过程及相关材料的设计、合成、表征、物理和电化学性能及其应用研究。为开发下一代动力电池和储能电池奠定了基础。发表论文250余篇，申报发明专利15余项。     1987年被授予“国家级有突出贡献中青年专家”称号。曾获国家自然科学一等奖、中科院科技进步特等奖和二等奖，2007年获国际电池材料协会终生成就奖。     2001年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/62555875.html,陈立泉
冶金与材料工程学部,1901,    陈建峰（1965.08- ）化学工程领域专家。浙江宁波人。1992年毕业于浙江大学，获工学博士学位。现任中国工程院党组成员、秘书长。     国际超重力化工技术开拓者之一，在国际上率先提出超重力反应器工程思想并实现了产业化。他以化工反应强化为主线，从理论-装备-工艺三个层面展开研究，提出跨尺度分子混合反应工程理论模型，创建超重力反应器技术及其反应与分离强化新工艺，在化工、纳米材料、环境、海洋能源等领域实现了大规模工业应用，成效显著，为使我国成为国际超重力化工工业引领的国家做出了重要贡献。主持基金委重大和创新研究群体等国家及国际合作项目，以第一完成人，获2项国家技术发明二等奖和1项国家科技进步二等奖，合作获1项国家技术发明二等奖，获首届全国创新争先奖、何梁何利创新奖、美国DOW化学基金奖、全国优秀教师等多项奖励和荣誉。     2015年当选中国工程院院士。,http://www.cae.cn/cae/html/main/colys/38663373.html,陈建峰
冶金与材料工程学部,2015,    陈芬儿（1958.4.7- ）精细有机化工和原料药制造专家。江西崇仁人。1999年毕业于四川大学有机化学专业，获博士学位。现任上海复旦大学化学系教授、博士生导师。     长期从事精细有机化工原料药制造技术及工程化研究。发明了氯霉胺类催化剂及配套高立体定向催化醇解技术，在国际上建成了维生素H催化生产新工艺；发明了脂环烃芳香化类的清洁技术，建成了全球产量最大双氯灭痛类系列原料药生产新工艺；建成了均相自催化重排为关键技术洛索洛芬、酮洛芬等原料药通用生产工艺；开发了一系列聚合物氧氮丙啶氧化剂及配套环内酯立体定向氧化技术，建成了世界第一条喜树碱类原料药化学全合成生产线。相关成果获2005年国家技术发明二等奖、2007年国家科技进步二等奖各一项、2006年何梁何利科学与技术进步奖、2006年中国专利金奖及省部级科技一等奖3项。发表学术论文250余篇，申请中外发明专利102项（授权43项），主参编著作7部。     2015年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/33976361.html,陈芬儿
冶金与材料工程学部,1999,    曹湘洪，男，1945年6月出生于江苏江阴，石油化工专家，中国石化集团公司科技委资深委员，国家石油与润滑剂产品标准化技术委员会主任，国务院安委会专家咨询委员会专家，公安部灭火救援专家组顾问。曾任中国石化股份公司髙级副总裁、中国石化集团公司总工程师及科技委主任、中国化工学会理事长、中国石油学会副理事长等职。长期从事石油化工企业技术开发与管理工作，组织实施过三十多项石油化工装置的重大术改造和重大技术攻关。参加顺丁橡胶技术攻关，开发出了顺丁聚合装置长周期运行和稳定产品质量的核心技术；负责、参加並完成了我国第一套溶聚丁苯橡胶装置的工业化；决策引进实验室技术，组织、参加並完成了我国第一套丁基橡胶的工业化；指导了稀土顺丁胶和稀土异戊胶的工业技术开发；推动了我国合成橡胶工业的发展。提出和决策釆用未经工业验证的新技术，组织乙烯、裂解汽油加氢、异丙苯、乙二醇等石油化工装置的技术改造；提出、组织、参加并完成了低压聚乙烯装置工艺与关键设备、髙压聚乙烯装置超髙压反应器、合成树脂大型挤压造粒机等的国产化；开拓了我国石化工业内涵发展及工艺技术、重大装备国产化之路。提出、组织並参加减压渣油催化裂化、多产乙烯原料的蜡油中压加氢裂化等炼油新技术开发；主持並参与完成了我国国二、国三、国四、国五、国六汽柴油标准的研究与制定；推进了我国炼油技术进步。获国家科技进步特等奖、一等奖、二等奖各一项，三等奖二项。     1999年当选为中国工程院院士，2009年当选为美国工程院外籍院士。 ,http://www.cae.cn/cae/html/main/colys/46314625.html,曹湘洪
信息与电子工程学部,1901,    周仲义（1935.8.6- ）信息技术专家。上海市人。1956年7月毕业于中央军委技术干部学校。总参谋部某部研究员。长期从事信息技术研究工作，创造性地解决本专业领域内的关键性技术课题和重大技术难题，取得多项具有国际先进水平或国内居领先地位的研究成果。从理论和实践上推动了本专业技术的发展。1985年获国家科技进步奖一等奖，2002年获国家科技进步二等奖。     1994年当选为中国工程院首批院士。,http://www.cae.cn/cae/html/main/colys/15852756.html,周仲义
信息与电子工程学部,2003,    周寿桓（1937.4.3- ）光电子学与激光技术专家。1937年4月3日出生于四川省成都市，原籍北京市朝阳区。1962年毕业于中国科学技术大学。现任中国电子科技集团公司第11研究所研究员，博士生导师科技委主任。中国电子学会量子电子学与光电子学分会秘书长。     70年代初提出DPSSL的技术设想，是我国最早开展DPSSL研究之一。全国产元件DPSSL绿光输出率先突破100瓦，打破国外禁运，高重频倍频、Q开关单纵横DPSSL突破环境关进入工程实用。     国内最先将非稳腔用于Nd:YAG激光器，开拓非稳腔、VRM腔激光器，设计定型并发展成高功率、高光束质量激光器产品。     与国内单位合作：率先实现230nm－1390nmde 可调谐激光输出；研制成功跑道视程激光探测仪，气象激光雷达设计定型；激光水下探测试验系统等。     2003年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/40276559.html,周寿桓
信息与电子工程学部,1999,    钟山（1931.1.15- ）制导系统工程专家。1931年1月15日出生于四川省成都市。1957年毕业于中国人民解放军军事工程学院。现任航天科工集团公司二院研究员，国际宇航科学院通讯院士。作为第一位和第五位完成人，获1992年和1999年国家科技进步奖特等奖。编写各种技术报告110多篇。现为三所大学兼职教授、博导，已培养博士生10名、博士后1名。     1999年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/68335171.html,钟山
信息与电子工程学部,1901,    周立伟（1932.9.17- ）男，汉族。电子光学与夜视技术专家。出生于上海市，浙江省诸暨人。1958年毕业于北京工业学院（现北京理工大学），1966年获前苏联数学物理副博士学位。曾任国务院学位委员会学科评议组成员，北京理工大学校学术委员会主任、中国光学学会副理事长等职。现任北京理工大学首席专家、校科协主席等职。研究同心球系统与移像系统的电子光学、阴极透镜空间像差理论、宽电子束聚焦普遍理论、动态光电子学及时间像差理论、电子光学空间与时间传递函数、成像系统的设计与计算等，建立了宽电子束聚焦与成像较为完整的理论体系。该理论和方法应用于工程实践，为我国微光夜视行业由仿制走上自行设计研制、自主开发开辟了道路。     发表论文200余篇，专著4部。专著《宽电子束光学》获第八届中国图书奖、第二届国家图书奖提名奖和第七届全国优秀科技图书奖一等奖。研究成果获光华科技基金一等奖、部科技进步一等奖、二等奖各两项，国家科技进步二等奖和三等奖各一项等。     1984年和1996年被授予国家级有突出贡献的中青年专家称号和全国兵器工业系统县级工作者荣誉称号，1997年被俄罗斯萨玛拉国立航天大学授予名誉博士称号，2000年当选俄罗斯联邦工程科学院外籍院士。     1999年当选中国工程院院士。,http://www.cae.cn/cae/html/main/colys/43919202.html,周立伟
信息与电子工程学部,1995,    赵梓森（1932.2.4- ）光纤通信专家。广东省中山市人。1953年毕业于上海交通大学。国家光纤通信技术工程研究中心技术委员会主任、武汉邮电科学研究院高级技术顾问、邮电部科技委委员。早在1973年就建议开展光纤通信技术的研究，并提出正确的技术路线，参与起草了我国“六五”、“七五”、“八五”、“九五”光纤通信攻关计划，为我国光纤通信发展少走弯路起了决定性作用。在70年代末，组织研制生产出我国的首批实用化的光纤光缆和设备。作为技术负责人、总体设计人，先后完成了我国第一条实用化8Mb/s、34Mb/s和140Mb/s等6项国家、邮电部光缆通信重点工程，其中有3项工程获国家科技进步奖二等奖。在90年代，领导开发的光纤通信产品大面积推广应用，取得显著经济效益。作为我国光纤通信公认的开拓者之一，因发展中国的光纤通信技术和工业所作贡献，1997年被IEEE电机电子工程师协会选为Fellow会士荣誉称号。     1995年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/28823140.html,赵梓森
冶金与材料工程学部,2001,    才鸿年（1940.1.29- ）金属材料专家。北京市人。1966年于北京科技大学研究生毕业。中国兵器装备集团公司科技委副主任、总装备部先进材料专业组组长。长期从事军用新材料的研究工作。主持了焊后不回火薄装甲钢和我国第一代复合装甲的研究工作，发明了我国第一代具有自主知识产权的薄装甲钢，为我国复合装甲材料与结构的发展奠定了较好的基础；主持了火炮身管自紧技术及应用基础研究工作，参加了自紧身管疲劳寿命的研究，先后创立了火炮身管液压自紧技术和高效液压自紧技术，使炮管强度提高60%-100%，并成倍提高疲劳寿命；组织了军用新材料发展战略、中长期规划研究和先进材料技术预先研究“十五”、“十一五”计划指南、关键技术报告的编写工作。多次获得国家和省部级奖励，“××××火炮系统”获1988年国家科技进步一等奖，“焊后不回火薄装甲钢”获1982年国家发明二等奖。     2001年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/09963556.html,才鸿年
信息与电子工程学部,1997,    赵伊君（1930.11.26- ）激光技术专家。北京市人。1953年毕业于北京大学。国防科技大学教授，中国国防科技信息中心研究员。60年代初参加了我国核爆炸光辐测试分析工作，研制出最小照度到来时间测试仪等3种测试设备，并参加核试验。70年代起在从事激光与物质相互作用研究的过程中，开展了原子分子物理和物理力学的研究工作，提出了从原子微观结构出发求出辐射流体计算中所需材料或介质物性参数的一系列具体物理力学方法，编制的原子X(波函数和3-nj符号计算程序已在我国获普遍应用。80年代后主要从事强激光与物质相互作用及强激光技术研究工作。在国内首次提出激光脉冲引起固体热激波、产生层裂；连续激光使材料产生力学——热学联合破坏；激光烧蚀玻璃钢复合材料产生碳化，改变电磁性能等多种模型；主持并参研的强激光技术课题取得了一系列重大成果。获国家科技进步奖二等奖2项，三等奖1项，国防科工委科技进步奖一等奖2项。出版学术专著3部，发表论文170余篇。     1997年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/40700214.html,赵伊君
信息与电子工程学部,1997,    张光义（1935.9.3- ）雷达工程专家。四川省泸州市人。1962年毕业于原苏联莫斯科动力学院。中国电子科技集团公司第十四研究所研究员。60年代，作为主要技术负责人之一，研制我国第一部电扫描三坐标雷达；从60年代中期起，从事相控阵雷达的研制工作，积累了宝贵的相控阵雷达工程经验，有较深的理论造诣。负责我国第一部大型相控阵预警雷达的总体设计，曾参加多项国家重点工程研制工作，解决多项关键技术，获1994年电子工业部科技进步奖特等奖和1995年国家科技进步奖二等奖。出版专著《相控阵雷达系统》、《空间探测相控阵雷达》，发表多篇相控阵雷达论文。     1997年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/93546417.html,张光义
信息与电子工程学部,1999,    张锡祥（1933.5.19- ）雷达对抗专家。1933年5月19日出生于山西省文水县。1958年毕业于中国人民解放军通信工程学院雷达系。现任信息产业部第29所高级工程师、所长顾问。我国雷达有源干扰领域的带头人，先后两次参加了对我国不明空情的分析，找出了原因并进行了实验验证。曾获得1985年电子工业部科技进步奖一等奖和国家科技进步三等奖，国家科技进步奖1990年一等奖、1997年二等奖，部级科技进步一、二等奖各两项。发表论文50多篇，专著两部。整理内部资料约400万字，培养博士、硕士生数名及一批科研技术骨干队伍。曾获成都市、四川省、全国电子行业劳模和成都市优秀党员称号。     1999年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/71684008.html,张锡祥
信息与电子工程学部,1995,    许居衍（1934.7.9- ）微电子技术专家。福建省福州市人。1957年毕业于厦门大学。中国电子科技集团公司第五十八研究所研究员，曾任中国华晶电子集团公司总工程师。长期从事半导体技术与微电子工业的开发工作。60年代初，摸索集成电路制造技术，研制成功中国第一代单片硅平面集成电路，为开创我国集成电路事业做出贡献。相继提出并研制成功高速发射极分流限制饱和逻辑电路、集成注入肖特基逻辑电路等创新结构。70年代筹建大规模集成电路新工艺，主持研究成功离子注入新工艺和计算机辅助制版系统，为成功研制4096位动态随机存储器等多种大规模集成电路开辟了新的技术基础。80 年代，探索科研与生产结合新模式，促成无锡微电子科研生产联合企业的建立，为南方微电子基地的发展做出贡献。曾获全国科学大会奖、国家科技进步奖等。主要论文有《硅次掺杂层的平均载流子迁移率》、《集成注入肖特基逻辑》等。     1995年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/34835943.html,许居衍
信息与电子工程学部,1901,    叶声华，男，生于1934年6月11日，湖北沙市人，测试计量技术及仪器专家。 1956年8月毕业于华中工学院机械制造专业，1962年天津大学精密仪器专业研究生毕业后留校工作至今。1986年晋升为教授并由国务院学位委员会评为博士生导师，担任天津大学“测试计量技术及仪器”国家重点学科学术带头人。1988年起，他领导建立了“精密测试技术及仪器”国家重点实验室，建成后一直担任重点实验室主任至2004年。2003年当选中国工程院院士。     在科学研究方面，70年代初，叶声华将激光技术引入精密测试领域，发展了一系列非接触、在线测量新原理新方法，如激光衍射测量、激光准直及五自由度测量、视觉测量，以及几何量测量仪器现场标定等多项新技术，并获得广泛应用。1978年获全国科技大会奖；1998年获国家科技进步三等奖；1999年获国家科技进步二等奖；2004年获国家技术发明二等奖；2007年获“何梁何利”科技奖；2011年获国家发明二等奖。2013年获天津市科技重大成就奖，他还获得过全国优秀发明专利奖1项，省部级一、二等奖8项。     叶声华特别注重学科建设和青年骨干的培养，提倡学科交叉，学习别学科的长处。他编著了全国精密仪器专业最早的一本《激光在精密计量中的应用》，后又出版《激光测量技术》，开辟了学科新方向。他领导的团队，充满创新精神，2004年被全国总工会授予“创新示范岗”。2012年被评为教育部创新团队。在全国学科评比中，测试计量技术及仪器学科被评为全国同学科第一名。他领导建立的“精密测试技术与仪器”国家重点实验室，被评为优秀实验室。叶声华还获得科技部颁发的“国家重点实验室计划先进个人”荣誉证书。叶声华自1978年开始培养研究生，至今已培养出120余名博士、硕士（含中国工程院院士、长江学者、杰出青年基金、全国百篇优博论文获得者，以及美国终身教授等）。他也曾获得国家教学成果二等奖，天津市师德楷模、宝钢教育基金优秀教师特等奖等。他还先后获得天津市劳模、特等劳模；全国“五一”劳动奖章；全国劳模等荣誉称号。2009年中国仪器仪表学会授予他“当代我国仪器仪表与测控领域杰出科学家”荣誉称号。,http://www.cae.cn/cae/html/main/colys/12832037.html,叶声华
信息与电子工程学部,1999,    张明高（1937.12.17- ）无线电波传播专家。1937年12月17日出生于湖北省京山县，1962年毕业于武汉大学。现为信息产业部第22研究所研究员级高级工程师。长期从事无线电波传播研究。提出了全球适用的对流层散射传输损耗统计预算方法，1990年被国际无线电咨询委员会（CCIR）采纳，取代了美国NBS方法和法国方法，1992年形成CCIR P.617-1建议，成功地应用于国内外的对流层散射电路的评估之中，效果良好，为我国赢得了声誉，获1992年国家科技进步二等奖，随后于1995年又被编入ITU-R的地面电波传播手册。主持研究确定了一套适于中国及邻近地区卫星通信系统规划与设计的电波预测方法，在卫星移动通信方面提出的海面反射衰减预测方法，形成了ITU-R P.680-3建议取代了仅适于1-2GHz的日本方法；电离层闪烁长期统计预测方法形成了ITU-R P.531-5建议，这些理论成果为我国有关卫星和飞船的通信系统的论证和设计提供了电波传播方面的科学依据，获2001年国防科学技术一等奖。在地面无线电业务电波预测方法研究中，对Hata模式的改进使适用距离从20km扩展到100km，此成果已纳入ITU-R P.529-2建议之中；有关大气衰减的简易预测改进方法被纳入ITU-R P.676-3建议，取代了英国方法。先后七次获国家级和部委级科技进步奖。     1999年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/18291711.html,张明高
