XB,evaluate_time,introduce,link,name
数学物理学部,1995,物理学家 1942年8月出生，籍贯江苏常州。1965年毕业于清华大学无线电电子学系。1995年当选中国科学院院士。中国科学院半导体研究所研究员（1986年），博士生导师（1990年）。曾历任半导体超晶格国家重点实验室主任，学术委员会主任，中国科学院半导体研究所所长（1995-2002年）。自1986年至2015年期间历任各类国家重大研究计划首席专家。在半导体低维量子结构中的新效应研究方面取得多项重要成果：首次揭示了量子霍耳效应的尺寸效应和霍耳电势的空间分布特性；首次提出了用分裂栅电极实现准一维电子气的办法，揭示了准一维电子气的新奇量子特性，该方法已扩展成为制备和调控量子比特的重要方案之一；提出了空穴间多体相互作用诱导的磁阻理论并予以了实验验证；研究采用量子效应的新型量子器件等方面做出了许多有价值的成果。曾获中国科学院自然科学奖一等奖（1994），何梁何利科学与技术进步奖物理学奖（2007）。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791960.html,郑厚植
数学物理学部,1980,理论物理、粒子物理学家 1929年5月生于湖南长沙。1951年毕业于清华大学，1954年北京大学研究生毕业。1980年当选为中国科学院学部委员(院士)。先后当选为美国等12个国家和地区的科学院外籍院士。中国科学院研究员。曾任中国科学技术协会主席，中国科学院理论物理研究所所长、中国科学院副院长、院长、学部主席团执行主席，全国人大常委会副委员长等。 主要从事高能物理、核武器理论等方面的研究并取得突出成就。在中国第一颗原子弹、第一颗氢弹和战略核武器的研究设计方面做了大量重要工作，为中国物理学研究、国防科技和科学事业的发展作出了突出贡献。严格证明了CP破坏的一个重要定理，最先提出粒子螺旋度的相对论性，并于1960年简明地推导出赝矢量流部分守恒定理(PCAC)，成为国际公认的PCAC的奠基者之一。 1982年获国家自然科学奖一等奖。1989年、2000年先后获国家自然科学奖二等奖。1994年获求是基金杰出科学家奖。1999年被国家授予“两弹一星”功勋奖章。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791959.html,周光召
数学物理学部,2009,女，力学家 1958年5月生于湖北省武汉，籍贯浙江乐清。1982年在华中科技大学获工学学士学位，1987年在兰州大学获理学博士学位，1992年起在兰州大学任教授，2012年7月任西安电子科技大学校长，2017年1-11月任该校党委书记兼校长，现任该校党委书记，中国科学技术协会副主席，国际理论与应用力学联合会理事等。2009年当选中国科学院院士、2010年当选发展中国家科学院院士并任工程科学部的评奖委员会主席。主要研究领域为板壳非线性力学、电磁固体力学、风沙环境力学。在板壳非线性力学领域，成功解决圆薄板大挠度变形的冯卡门板方程精确解等一系列问题，被该领域著名学者钱伟长院士评价为“解决了自1910年以来国际力学界未能解决的一个重要问题”等。在电磁固体力学领域，对可变形铁磁结构给出了新的磁力表征公式，建立的超磁致伸缩材料多场耦合非线性本构模型被国际学者称为“Zheng-Liu model”“是便于应用的”。该成果获国家自然科学二等奖。开创了风沙环境力学。提出的跨尺度方法成功实现了对百平方公里沙丘场演化过程的定量模拟和沙漠扩展速度的理论预测；给出了可降低成本60%以上的固沙草方格铺设新方案并在甘肃民勤地区推广5000亩；率先开展对风沙流中沙粒带电和风沙电场研究，有关工作被Nature文章评价“迄今，这种尝试很少”。该成果获教育部自然科学一等奖和国家科技进步二等奖。2012年获“十佳全国优秀科学工作者”提名奖、2014年获何梁何利奖科学与技术进步奖、2017年获“周培源力学奖”等。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200912-t20091203_2681355.html,郑晓静
数学物理学部,1987,物理学家 1941年1月生于辽宁新民。1964年毕业于中国科学技术大学技术物理系。1987年当选为第三世界科学院院士。1991年当选为中国科学院学部委员(院士)。中国科学院物理研究所研究员。曾任中国科协副主席、中国科学院数学物理学部主任、学部咨询评议工作委员会主任等。 长期从事低温与超导研究。1967～1972年参加几项国防科研任务。1976年开始从事探索高温超导电性研究。所发表的论文包括第Ⅱ类超导体的磁通钉扎与临界电流问题；非晶态合金的超导电性。1983年开始研究氧化物超导体BPB系统及重费米子超导性，1986年底在Ba-La-Cu-O系统研究中注意到杂质的影响，并于1987年初与合作者独立发现了临界温度为92.8K的钇钡铜氧超导体。1987年获第三世界科学院物理奖，1988年获首届陈嘉庚物质科学奖，1990年所在集体获国家自然科学奖一等奖，2002年作为化学所的合作者获国家自然科学奖二等奖。2005年作为成员获中国科学院杰出成就集体奖。2009年因对铁基超导的贡献与其他7位学者获 “求是” 基金会“杰出科技成就”集体奖。2011年 因对超导量子尺寸效应的贡献作为成员获国家自然科学二等奖。2015年获马蒂亚斯奖。2016年获得国家最高科学技术奖。2016-2017年度获“影响世界华人大奖”提名。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791961.html,赵忠贤
数学物理学部,2001,数学家  1964年3月生于上海，籍贯山东莱州。1985年毕业于复旦大学，1988年在中国科学院数学研究所获硕士学位，1993年在法国巴黎南大学获博士学位。2001年当选第三世界科学院院士。2007年当选中国科学院院士。南开大学陈省身数学研究所研究员，所长。 主要从事微分几何中的 Atiyah-Singer 指标理论的研究，取得了一系列重要成果。与人合作建立了解析挠率和拓扑挠率之间内在联系——Bismut-Zhang定理合作给出了辛几何中著名的几何量子化猜测的全新解析证明及其系列推广，并利用指标理论的思想构造了扭结理论中的L2阿历山大不变量将低维拓扑中著名的Rokhlin同余式推广到高维情形，其结果同时推广了著名的Atiyah-Hirzebruch整除性定理合作引进高维谱流概念，将谱流概念推广到算子簇情形，研究了高维谱流对带边流形的算子簇指标理论的应用。曾获2000年第三世界科学院数学奖、教育部科技进步一等奖等奖励。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791966.html,张伟平
数学物理学部,2001,理论物理学家 1939年10月生于陕西西安。1963年毕业于北京大学物理系。2001年当选为中国科学院院士。北京大学教授。 主要研究粒子物理和量子场论，着重于强子物理和量子色动力学的研究。首次从量子色动力学轴矢流反常的基本关系出发，研究了赝标介子间特别是p0，h，h'与重夸克偶素hc等之间的混合及现象学，解释了J/y的辐射衰变实验，对y(2S)的预言与之后的实验一致。与研究生一起对非相对论量子色动力学和重夸克偶素物理进行了研究，首次给出了强衰变中色八重态对QCD辐射修正的贡献，证明了红外发散的抵消，指出色八重态机制可将D波粲偶素在强子－强子碰撞、B介子衰变等过程中的产生率提高一两个数量级，得到了B工厂最新实验结果的支持。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791962.html,赵光达
数学物理学部,2011,粒子物理学家。中国科学院理论物理研究所研究员。1940年7月生于广西，籍贯河北唐山市。1963年毕业于中国科学技术大学近代物理系。2011年当选为中国科学院院士。主要从事理论物理研究。基于微扰量子色动力学独立发表的关于J/粒子强产生的研究论文原创性地提出了直接强产生J/粒子的‘色单态机制’，成为该机制的代表性论文常被引用。理论上正确地计算了b夸克到Bc介子的碎裂函数，强产生Bc介子基态和激发态的横动量分布和总截面，计算了Bc介子的主要衰变道的宽度及Bc介子的寿命等，明确预言了实验发现Bc介子的途径和可能性。1998年美国TEVATRON的实验率先如理论预言发现了Bc介子。所撰写和及时升级的蒙特卡罗强产生“双重味”粒子的理论产生子BCVEGPY和GENXICC，对实验研究十分有用，已被多个实验组采用。注重结合我国中、高能物理的实验，开展了相关的理论研究并为我国的实验提出过有价值的建议。曾获中国科学院自然科学一等奖、中国物理学会吴有训物理奖等。,http://www.casad.cas.cn:80/aca/371/sxwlxb-201112-t20111213_3412357.html,张肇西
数学物理学部,1999,核理论物理学家 1935年1月生于北京，籍贯浙江杭州。1956年毕业于北京大学物理系。1999年当选为中国科学院院士。中国科学院高能物理研究所研究员。 与合作者提出原子核相干结构及相干对涨落模型理论，成功地解释了16O附近原子核低激发态的主要特性。1976年从理论上预言在超核中存在超对称态，1980年被国外实验所验证。20世纪80年代以来，对核力的夸克模型理论作了系统研究，从单胶子交换导出了产生正反夸克对的传递势，得到合理的核子－介子顶角函数，为从夸克层次认识核力的介子交换机制提供了一个途径提出误差函数形式的夸克禁闭势，解决了色范德瓦尔斯力的不合理长尾巴问题提出手征SU(3)夸克模型，成功地统一描述了核子－核子散射相移及超子－核子散射截面，并预言了浇是一个深度束缚的双重子态。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791964.html,张宗烨
数学物理学部,2013,实验粒子物理学家。1956年12月出生于湖南省靖县，籍贯湖南邵东。1982年毕业于中国科学技术大学近代物理系，1988年获该校博士学位。2013年当选中国科学院院士。中国科学技术大学教授。 长期从事粒子物理实验研究。与合作者建造了特殊结构的弯晶谱仪并精确测量了奇异π氢、π氘原子因强相互作用引起的基态能级的偏移并首次观测到其谱线展宽；与合作者通过对飞行π介子束的测量，否定了KARMEN实验报道的发现重中性粒子的结果；在北京谱仪上主持进行了2-5GeV能区R值的精确测量，其结果对由弱电数据间接寻找Higgs粒子及其质量拟合以及精确检验标准模型起到极其重要的作用；R值的结果被国际粒子数据手册收录且被写入教科书；在大型强子对碰机上的ATLAS实验中，为精密m子谱仪的建造做出了重要贡献， 并对双玻色子物理及Higgs粒子的发现做出了直接贡献。曾获国家自然科学奖二等奖、中国科学院杰出青年科学家奖、北京市科学技术奖一等奖等。,http://www.casad.cas.cn:80/aca/371/sxwlxb-201312-t20131219_4001980.html,赵政国
数学物理学部,2005,物理学家 1938年3月生于江苏省宿迁市。1961年毕业于南京大学物理系，1965年中国科学院物理研究所研究生毕业。2005年当选中国科学院院士。中国科学技术大学教授。 主要从事超导电性、巨磁电阻效应和低维物理等方面的研究工作。与他人合作，从实验上证实了高温超导体R-T曲线展宽的物理起源是磁通蠕动效应通过对YBCO/PrBCO多层结构的观测，对高温超导材料的Hall效应出现负值的物理原因提出看法。合作研究了Bi系高温超导材料晶体结构中的非公度调制，通过元素替代实验，提出主要物理原因是Bi2O3层和钙钛矿层晶格失配，并对Bi系材料的相分离现象和元素替代效应等进行了较深入研究通过适当掺杂和物理测量，判定Mn基氧化物中的载流子是晶格极化子而非磁极化子，并提出了这类材料中极化子导电向跳跃导电转化的物理模型通过掺Cr样品物理测量，提出Mn基氧化物中的双交换机制提出用电子自旋共振来观测巨磁电阻材料中相分离的方法。2005年当选为中国科学院院士。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791965.html,张裕恒
数学物理学部,2011,等离子体物理学家 1956年3月生于北京。1982年毕业于北京大学物理系，1988年获得比利时布鲁塞尔自由大学博士学位。2011年当选为中国科学院院士。中国工程物理研究院研究员。长期从事激光驱动惯性约束聚变大科学工程研究，在激光聚变靶物理研究以及激光聚变大科学工程研究的战略目标确定、技术路线选择、组织实施策划等方面发挥了关键作用。作为领导者和主要研究者负责激光聚变物理理论和数值模拟研究，建立了激光聚变物理多个重要理论模型，并发展和完善了数值模拟的大型LARED软件包，为激光聚变物理研究和点火靶的设计提供了重要基础。全面主持863计划激光聚变科学和技术项目研究以来，与研究团队一起在神光系列激光器上完成了5000多次物理实验，积累了我国自己重要的科学数据和获得了深入的物理规律认识；突破了关键光学材料和元器件技术，建成了万焦耳级神光III原型，20万焦耳的神光III主机建造已输出第一路光束；研制了测量各种物理过程的精密诊断系统；提高了大型精密物理实验能力以及精密实验靶制备能力和水平。曾获国家科技进步二等奖等。,http://www.casad.cas.cn:80/aca/371/sxwlxb-201112-t20111213_3412292.html,张维岩
数学物理学部,1980,物理学家 1929年5月生于江苏宜兴。1952年毕业于南京大学物理系。1980年当选为中国科学院学部委员(院士)。中国科学院物理研究所研究员。曾任中国科学院物理研究所副所长，中国科学院数学物理学部主任。 1957年以前用X射线粉末衍射为主的方法研究了Al－Cu－Ni三元合金系的部分相图，解决了其中t相的晶体结构变迁问题。20世纪60年代先后在苏联科学院半导体研究所和中国科学院物理研究所从事软磁铁氧体的研究。70年代完成几项特殊用途的小型接收天线的任务。80年代主要从事科研管理工作，同时担任中法合作在我国建造三台中子散射谱仪的中方负责人。近几年仍在关注着我国散裂中子源的建造和有关中子散射方面的研究工作。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791963.html,章综
数学物理学部,1991,声学家 1936年11月生于重庆。1958年毕业于北京大学物理系。1991年当选为中国科学院学部委员(院士)。中国科学院声学研究所研究员，声场声信息国家重点实验室学术委员会主任。 对浅海与深海水声物理规律作了系统研究，在国际上领先发表了简正波衰减与群速的普遍表式，阐明了浅海声速结构与边界条件对声场影响的规律，给出了清晰的简正波物理图像，已成为射线－简正波理论的基本公式最先发现负跃层浅海中信号波形的多途结构，给出了简明的计算公式，能准确地预报波形结构从理论上预言了“在一定距离范围内，浅海声场的空间相关随距离增大而增强，远距离低频声场具有很强的空间相干性”，经海上实验已得到证明，领先获得最大间距达600m、最远距离达130km的空间相干实验结果在大洋远程声传播研究中取得重要成果，并应用于水下探测与定位。 1982年获国家自然科学奖二等奖。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791968.html,张仁和
数学物理学部,1991,声学家 1935年12月生于浙江温州。1956年毕业于南京大学物理系，1960年该校声学专业研究生毕业。1991年当选为中国科学院学部委员(院士)。南京大学教授。曾任南京大学声学研究所所长。 长期从事超声物理和光声科学研究工作。在声光互作用、声表面波、光声热波效应和激光超声，以及对凝聚态物质的结构分析、参量定征和无损评价的研究中，在机理、技术和方法等方面有所发现、创新和发展。澄清了乙酸乙酯中超声弛豫过程的两种分歧论点研究了铌酸锂基片上有关圆弧形叉指换能器激发声场的聚焦效应，提出了新概念。利用相位选择方法对集成电路进行光声成像，得到了迄今国际上最好的分层成像对半导体材料的线性和非线性光声效应进行了系统的实验和理论研究发展了光声技术应用于半导体超晶格等多层薄膜的研究。 1991年获机械电子工业部科技进步奖一等奖。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791967.html,张淑仪
数学物理学部,2015,计算数学家1966年7月生于湖南省长沙县。1988年毕业于北京大学数学系，1992年在北京大学获博士学位。2015年当选中国科学院院士。北京大学教授。 主要从事复杂流体的数学理论和计算方法研究，他与合作者为液晶领域的Doi-Onsager 模型奠定了数学基础并建立了Doi-Onsager模型与宏观的Ericksen-Leslie模型之间的联系；研究了一系列不同层次、不同尺度的模型之间的关系并发展了能够描述复杂相和动力学行为的统一模型；针对嵌段聚合物自洽场理论模型，发展了挖掘复杂结构的高效数值方法，设计了有序相变成核算法，这些方法和算法已经成为该领域模拟研究常用的工具。另外，他还在基于调和映射的移动网格方法、多尺度算法与分析等方面做出了创新性贡献。曾获国家自然科学二等奖、高校科学技术奖自然科学一等奖、冯康科学计算奖等。,http://www.casad.cas.cn:80/aca/371/sxwlxb-201512-t20151224_4502104.html,张平文
数学物理学部,2001,物理学家 1934年11月生于陕西三原，籍贯陕西临潼。1956年毕业于西北大学物理系。2001年当选为中国科学院院士。中国科学院物理研究所研究员。 从事实验凝聚态物理学的基础研究。在准晶物理性质研究中，首先发现了D相准晶多种输运性质的强烈各向异性。发现了沿准周期方向电子一声子相互作用的质量增强效应。在D相准晶的隧道谱中发现了一系列低能尖峰，有可能显示准晶长程序的能谱效应。首次在电荷密度波材料NbSe3中观测到在通过第一相变点时，其电子态密度是连续变化的。首次在远高于相变点直接观察到赝能隙的存在。在研究工作中发展了相关的实验技术。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791974.html,张殿琳
数学物理学部,1997,核物理学家 1933年12月生于重庆市。1956年毕业于北京大学物理系。1997年当选中国科学院院士。中国原子能科学研究院研究员。曾任北京串列加速器国家核物理实验室主任。 从事中子物理、裂变物理和重离子反应的实验研究。为我国第一台中子晶体谱仪和第一台中子衍射仪的建立作出了重要贡献。参与压电石英单晶中子衍射增强现象的发现，并提出合理解释。为国防需要测量部分重要核数据，提供若干测试手段和方法。系统研究自发裂变和中子诱发裂变的中子数及其与碎片特性的关联，提供了高精度252Cf自发裂变的平均中子数，被收入国际标准。系统研究近垒和垒下重离子熔合裂变角分布，发现碎片角异性的异常现象。研究垒下重离子熔合反应的平均角动量激发函数和熔合势垒分布，揭示了双声子激发引起熔合势垒分布劈裂成三个峰。采用转移反应作探针和发展ANC方法，观测到12B第二，第三激发态和13C第一激发态为中子晕态，扩大了晕核研究范围。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791971.html,张焕乔
数学物理学部,1991,数学家 1936年5月生于上海。1959年毕业于北京大学数学系。1991年当选为中国科学院学部委员(院士)。1994年当选为第三世界科学院院士。北京大学教授。曾任北京大学数学研究所所长、数学与应用数学重点实验室主任，中国数学会理事长。 以同调类的极小极大原理为基础，把许多临界点定理纳入无穷维Morse理论，使几种不同理论在这里汇合、交织，形成一个强有力的理论框架，由此发现了好几个新的重要的临界点定理，并使过去的许多结果的证明大为简化，所得结论也更为精确。这一理论被广泛地应用于非线性微分方程，特别是有几何意义的偏微分方程的研究。此外还曾将一大类数理方程自由边界问题抽象成带间断非线性项的偏微分方程，发展了集值映射拓扑度和不可微泛函的临界点理论等工具，成功地解决了这类问题。 1987年获国家自然科学奖二等奖，1993年获第三世界科学院数学奖。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791973.html,张恭庆
数学物理学部,2003,物理学家，1958年1月生于山西省太原市，籍贯河北省邢台市。1988年在中科院物理所获博士学位，1989年至1998年在英国牛津大学等单位工作。2003年当选为中国科学院院士。2007年当选为德国科学院院士。2008年当选为第三世界科学院院士。2011年当选为英国皇家工程院外籍院士。2012年当选为美国科学院外籍院士。曾任中国科学院副院长、党组成员、中国科学院大学党委书记、上海交通大学校长、中科院基础科学局局长、中科院物理所副所长、研究员。    主要从事高能量密度物理前沿研究，曾先后获中国青年科学家奖、香港“求是”杰出青年学者奖、中国物理学会饶毓泰物理奖、中国光学学会王大珩光学奖、世界华人物理学会“亚洲成就奖”、何梁何利科技进步奖、国家自然科学二等奖、中国科学院杰出科技成就奖，第三世界科学院TWAS物理奖等多个国内外重要科技奖项，2015年美国核学会将激光聚变研究领域国际最重要的奖项--爱德华·泰勒奖授予张杰，以表彰他在快点火激光聚变前沿领域的杰出贡献，他也是首位获得这一国际重要奖项的华人学者。曾兼任亚太物理学会联合会主席，是香港城市大学、英国女王大学、加拿大蒙特利尔大学、美国罗切斯特大学等大学的名誉博士。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791969.html,张杰
数学物理学部,1991,力学家 1936年1月生于江苏沛县。1958年毕业于清华大学水利工程系。1959年和1963年分别在清华大学和中国科学院力学研究所完成研究生第一阶段和第二阶段的学习并毕业。1991年当选为中国科学院学部委员(院士)。中国空气动力研究与发展中心研究员。曾任中国空气动力学会理事长。 用摄动法成功地解决了当时国际上难以解决的钝头体高超声速绕流及其熵层问题，发展了钝头细长体绕流的熵层理论，提出了高超声速流动中第二激波形成的条件。首次提出判定三维流动分离的数学条件揭示了涡旋沿其轴向的分叉演化规律及分离流场的拓扑结构规律和飞行器动态稳定性及其分叉演化的判则。发现三阶色散项和差分解在激波处出现波动的联系提出建立高分辨率差分格式的物理构思，并建立了无波动无自由参数的耗散(NND)差分算法及高精度算法(ENN)。建立了云粒子侵蚀、真实气体实验模拟的相似准则。为航天飞行器研制了大量数值计算软件。获国防科工委科技进步奖一等奖4项。 1993年获国家自然科学奖二等奖。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791972.html,张涵信
数学物理学部,2005,核物理学家。1955年10月生于福建省厦门市。1982年毕业于兰州大学现代物理系。中国科学院近代物理研究所研究员。2005年当选中国科学院院士。第28届IUPAP执行委员会副主席。曾任中国科学院副院长，党组成员、中国科学院近代物理所所长，兰州重离子加速器国家实验室副主任。 主要从事低能、中能、相对论性重离子物理研究和加速器大科学工程研制，对重离子核物理和新核素合成进行了系统性的研究，取得多项重要成果。在放射性束物理研究中发现了11种新核素，首次测量30多种核素的质量成功地研制出美国相对论重离子对撞机上PHENIX实验探测器的高性能飞行时间探测器的样机研制成具有20世纪90年代国际先进水平的兰州放射性束流线，在此束流线上确定了一批丰质子晕核，并初步鉴别出理论预言的质子滴线外的核素25P等，促进了中国的放射性束物理实验研究的发展。领导兰州重离子加速器冷却储存环国家重大科学工程研制，并为此做出了重大贡献。2005年当选为中国科学院院士。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791975.html,詹文龙
数学物理学部,2011,数学家1960年1月生于湖南省资兴市。1981年毕业于湘潭大学数学系，1986年获英国剑桥大学获博士学位。2011年当选为中国科学院院士。2014年当选为巴西科学院通讯院士。中国科学院数学与系统科学研究院研究员。从事运筹学研究并取得了系统成果，在信赖域法、拟牛顿法、非线性共轭梯度法等方法方面做出了重要贡献。在信赖域法方面，给出了著名的Celis-Dennis-Tapia问题的最优性定理；提出并解决了Steihaug-Toint方法的下降估计；和导师Powell合作提出了利用光滑评价函数的约束优化信赖域法；独立提出了一个利用无穷范数罚函数的信赖域法，被国外著名学者推广到整数规划。在拟牛顿法方面，和美国优化专家合作证明了除 DFP 外Broyden 凸簇的所有方法的全局收敛性；提出了一个改进的BFGS方法，发展了非拟牛顿方法。在共轭梯度法方面，和学生合作提出了一个新的共轭梯度法，被国际同行称为戴袁方法。曾获得国家自然科学奖二等奖，中国青年科学家奖，首届冯康科学计算奖和国际数值分析青年奖二等奖等。2014年获TWAS数学奖。2016年获第六届苏步青应用数学奖。,http://www.casad.cas.cn:80/aca/371/sxwlxb-201112-t20111213_3412293.html,袁亚湘
数学物理学部,1980,核物理学家 1926年8月生于河北宁河，籍贯天津市。1949年毕业于北京大学物理系。1980年当选为中国科学院学部委员(院士)。中国工程物理研究院研究员、高级科学顾问，曾任该院副院长。 在我国氢弹原理突破中解决了一系列基础问题，提出了从原理到构形基本完整的设想，起了关键作用。此后长期领导核武器理论研究、设计，解决了大量理论问题。对我国核武器进一步发展到国际先进水平作出了重要贡献。从20世纪70年代起，在倡导、推动若干高科技项目研究中，发挥了重要作用。 1982年获国家自然科学奖一等奖。1985年、1987年和1989年三次获国家科技进步奖特等奖。1994年获求是基金杰出科学家奖。1999年被国家授予“两弹一星”功勋奖章。1985年荣获“五一劳动奖章”。1987年获“全国劳动模范”称号。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791977.html,于敏
数学物理学部,1990,理论物理学家 1937年8月生于江苏镇江。1961年毕业于苏联国立哈尔科夫大学理论物理专业。1990年当选为第三世界科学院院士。1999年当选为中国科学院院士。中国科学院理论物理研究所研究员。 主要从事高温超导、强关联电子体系、低维量子系统等方面的研究。从理论上预言含顺磁杂质超导体中存在束缚态，开拓了磁性杂质对超导体影响的系列理论与实验研究。参与倡导闭路格林函数研究，给出了描述平衡与非平衡统计物理的统一理论框架。提出导电高分子准一维系统中孤子型元激发应满足的拓扑性边界条件。研究了准一维导体中局域性元激发的动力学和物理效应用自洽方法研究了空穴在反铁磁背景上的运动，研究并预言电阻在转变温度附近有极大值用规范场理论研究了高温超导体的理论。 1987年获中国科学院科技进步奖一等奖。1999年获中国科学院自然科学奖一等奖。2000年获国家自然科学奖二等奖。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791978.html,于渌
数学物理学部,2001,物理学家 1942年3月生于四川简阳。1965年毕业于北京大学无线电电子学系。2001年当选为中国科学院院士。 中国科学院武汉物理与数学研究所研究员。曾任中国科学院武汉物理与数学研究所所长，中国科学院武汉分院院长，波谱与原子分子物理国家重点实验室主任。 主要从事波谱学研究。在核磁共振波谱学方面作出了较系统的重要研究结果：固体高分辨率核磁共振波谱学方面提出旋转固体中非均匀相互作用的普遍性，建议了一种快速测定魔角的方法，并在一种固体中发现了纵向弛豫时间的空间取向相关性发展了拉曼磁共振波谱学，并建议了直接测量多量子弛豫时间的方法与他人合作研究辐射阻尼效应及其对核磁共振线型的影响，并发展了研究核自旋动力学的转动算符方法研制成功动态核极化谱仪等重要实验装置。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791981.html,叶朝辉
数学物理学部,1901,物理学家。1922年9月出生于安徽合肥。1938至1944年在国立西南联合大学物理系读书，先后获学士、硕士学位。1948年获美国芝加哥大学哲学博士学位。 清华大学高等研究院名誉院长、教授，香港中文大学博文讲座教授。 20世纪五六十年代先后创立“杨－米尔斯规范场”论（Yang-Mills gauge theory）和提出“杨－巴克斯特方程”。因与李政道共同提出弱相互作用中宇称不守恒原理而获1957年诺贝尔物理学奖。历任普林斯顿高级研究所教授、纽约州立大学石溪分校爱因斯坦讲座教授兼理论物理研究所所长、香港中文大学博文讲座教授、洛克菲勒大学董事。是美国国家科学院外籍院士，美国物理学会以及巴西科学院、委内瑞拉科学院、西班牙皇家科学院、台北中央研究院院士，英国皇家学会外籍会员、俄罗斯国家科学院外籍院士、日本科学院荣誉院士。曾获美国“国家科学奖章”、美国费城富兰克林研究所的鲍威尔科学成就奖、费萨尔国王国际奖的科学奖。著有《杨振宁论文选集》、《杨振宁文集》、《曙光集》等。发表论文约300篇。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1808811.html,杨振宁
数学物理学部,1980,天文学家 1927年6月生于广东广州，籍贯广东顺德。1949年毕业于中山大学。1980年当选为中国科学院学部委员(院士)。 中国科学院上海天文台研究员。曾任中国科学院上海天文台台长，国际天文学联合会副主席，上海市科学技术协会主席。 负责建立和发展我国综合世界时系统，长期保持国际先进水平。从事地球自转研究并推进有关新技术在中国的建立。发展了上海天文台与美国宇航局和多国研究所的科研合作。负责国家攀登项目“现代地壳运动和地球动力学研究”。倡导并主持“亚太空间地球动力学(APSG)”国际合作计划。 1982年获国家自然科学奖二等奖，1981年、1987年先后获中国科学院科技进步奖一等奖，2002年获上海市科技进步奖一等奖。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791980.html,叶叔华
数学物理学部,1980,数学家 1939年11月生于江苏南通。1962年毕业于北京大学，1966年中国科学院数学研究所研究生毕业。1980年当选为中国科学院学部委员(院士)。 中国科学院数学与系统科学研究院研究员，曾任中国科学院数学与系统科学研究院院长，中国科学院数学研究所所长，中国数学会理事长。 主要从事复分析研究。对整函数与亚纯函数亏值与波莱尔方向间的联系作了深入研究，与张广厚合作最先发现并建立了这两个基本概念之间的具体联系。对亚纯函数奇异方向进行了深入研究，引进了新的奇异方向并对奇异方向的分布给出了完备的解答。对全纯与亚纯函数族的正规性问题进行了系统研究，建立了正规性与不动点以及正规性与微分多项式取值间的联系。引进亏函数的概念，证明了有穷下级亚纯函数的亏函数至多是可数的。与英国海曼教授合作解决了著名数学家立特沃德的一个猜想。对整函数及其导数的总亏量与亏值数目作出了精确估计。曾获1982年国家自然科学奖二等奖、1997年陈嘉庚数理科学奖等。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791983.html,杨乐
数学物理学部,1997,物理学家 1934年5月生于北京。1958年毕业于北京大学物理系。1997年当选为中国科学院院士。1997年当选中国科学院院士。北京大学教授。 主要从事物质磁性的研究。研究宏观磁性与微观结构的联系，在此基础上结合我国资源特点，探索有应用价值的新材料。1980年首次合成具有ThMn12型结构富铁的新相并通过中子衍射研究明确了该结构的特点与形成条件。1985年最早研制成功多元Nd2(Fe、Al、Co)14B型磁体，可同时提高磁体的矫顽力和居里温度。1990年发现在稀土合金中的间隙原子效应，进而从理论上阐明它的起源并发明了Nd-Fe-N系新型稀土永磁材料。 1991年、2003年先后获国家自然科学奖二等奖。2014年在第23届国际稀土永磁会议上获颁杰出成就奖。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791982.html,杨应昌
